segment,vehown,income,pTAZID,aTAZID,p_DISTLRG,a_DISTLRG,trip_weight_12,trip_weight_23
2veh_hi,2,hi,2080.0,1753.0,16.0,16.0,0.0,772.8350592
2veh_hi,2,hi,2081.0,1908.0,16.0,17.0,678.012498,0.0
2veh_hi,2,hi,2081.0,2081.0,16.0,16.0,183.70918112,0.0
2veh_hi,2,hi,2086.0,1057.0,16.0,12.0,210.3059846,0.0
2veh_hi,2,hi,2086.0,1067.0,16.0,13.0,181.96639594,0.0
2veh_hi,2,hi,2086.0,1278.0,16.0,14.0,0.0,0.0
2veh_hi,2,hi,2086.0,1326.0,16.0,12.0,0.0,109.9716656
2veh_hi,2,hi,2086.0,1489.0,16.0,12.0,0.0,0.0
2veh_hi,2,hi,2086.0,1628.0,16.0,14.0,0.0,109.9716656
2veh_hi,2,hi,2086.0,1918.0,16.0,17.0,0.0,0.0
2veh_hi,2,hi,2086.0,1962.0,16.0,16.0,0.0,0.0
2veh_hi,2,hi,2086.0,1985.0,16.0,16.0,0.0,0.0
2veh_hi,2,hi,2086.0,2014.0,16.0,16.0,0.0,0.0
2veh_hi,2,hi,2086.0,2064.0,16.0,16.0,0.0,0.0
2veh_hi,2,hi,2086.0,2079.0,16.0,16.0,0.0,0.0
2veh_hi,2,hi,2086.0,2086.0,16.0,16.0,0.0,0.0
2veh_hi,2,hi,2086.0,2097.0,16.0,16.0,0.0,728.25
2veh_hi,2,hi,2087.0,944.0,16.0,12.0,158.76543614,0.0
2veh_hi,2,hi,2087.0,1035.0,16.0,13.0,0.0,0.0
2veh_hi,2,hi,2087.0,1038.0,16.0,13.0,0.0,163.15378
2veh_hi,2,hi,2087.0,1214.0,16.0,12.0,0.0,102.1603
2veh_hi,2,hi,2087.0,1612.0,16.0,16.0,158.76543614,0.0
2veh_hi,2,hi,2087.0,2077.0,16.0,16.0,0.0,274.8766328
2veh_hi,2,hi,2088.0,1035.0,16.0,13.0,229.063287,0.0
2veh_hi,2,hi,2088.0,1369.0,16.0,12.0,70.89465785,0.0
2veh_hi,2,hi,2088.0,1589.0,16.0,12.0,141.7893157,0.0
2veh_hi,2,hi,2088.0,1633.0,16.0,14.0,168.66843736,0.0
2veh_hi,2,hi,2088.0,1667.0,16.0,16.0,201.3487764,0.0
2veh_hi,2,hi,2088.0,1782.0,16.0,16.0,141.7893157,0.0
2veh_hi,2,hi,2088.0,1833.0,16.0,17.0,0.0,646.15785
2veh_hi,2,hi,2088.0,1981.0,16.0,16.0,70.89465785,0.0
2veh_hi,2,hi,2088.0,2088.0,16.0,16.0,201.3487764,0.0
2veh_hi,2,hi,2089.0,1629.0,15.0,14.0,163.78814434,0.0
2veh_hi,2,hi,2089.0,1632.0,15.0,12.0,142.90493602,0.0
2veh_hi,2,hi,2089.0,1643.0,15.0,14.0,163.78814434,0.0
2veh_hi,2,hi,2090.0,1826.0,15.0,17.0,201.8687976,0.0
2veh_hi,2,hi,2090.0,1886.0,15.0,16.0,100.9343988,0.0
2veh_hi,2,hi,2090.0,1928.0,15.0,17.0,0.0,914.8163168
2veh_hi,2,hi,2090.0,1988.0,15.0,16.0,185.33836994,0.0
2veh_hi,2,hi,2090.0,2082.0,15.0,16.0,0.0,1372.2244752
2veh_hi,2,hi,2090.0,2104.0,15.0,16.0,175.19888608,0.0
2veh_hi,2,hi,2091.0,1700.0,15.0,17.0,136.8993475,0.0
2veh_hi,2,hi,2093.0,995.0,16.0,14.0,0.0,169.91492064
2veh_hi,2,hi,2093.0,1034.0,16.0,13.0,0.0,169.91492064
2veh_hi,2,hi,2093.0,1479.0,16.0,12.0,0.0,169.91492064
2veh_hi,2,hi,2093.0,1776.0,16.0,16.0,112.9181956,0.0
2veh_hi,2,hi,2093.0,2093.0,16.0,16.0,225.8363912,0.0
2veh_hi,2,hi,2093.0,3035.0,16.0,21.0,0.0,351.14197
2veh_hi,2,hi,2094.0,1634.0,16.0,14.0,181.96639594,0.0
2veh_hi,2,hi,2094.0,1994.0,16.0,15.0,0.0,0.0
2veh_hi,2,hi,2094.0,2075.0,16.0,16.0,0.0,101.77225
2veh_hi,2,hi,2094.0,2095.0,16.0,16.0,0.0,0.0
2veh_hi,2,hi,2095.0,1079.0,16.0,13.0,181.96639594,0.0
2veh_hi,2,hi,2095.0,1225.0,16.0,12.0,0.0,33.49959833
2veh_hi,2,hi,2095.0,1423.0,16.0,12.0,183.71206482,0.0
2veh_hi,2,hi,2097.0,1007.0,16.0,14.0,0.0,559.592256
2veh_hi,2,hi,2097.0,1019.0,16.0,12.0,0.0,1816.078824
2veh_hi,2,hi,2097.0,1217.0,16.0,12.0,0.0,699.072776
2veh_hi,2,hi,2097.0,1984.0,16.0,16.0,417.5398188,0.0
2veh_hi,2,hi,2097.0,2103.0,16.0,16.0,208.7699094,0.0
2veh_hi,2,hi,2097.0,2104.0,16.0,16.0,112.1367413,0.0
2veh_hi,2,hi,2098.0,1971.0,16.0,16.0,98.52097402,0.0
2veh_hi,2,hi,2098.0,2080.0,16.0,16.0,197.04194804,0.0
2veh_hi,2,hi,2099.0,1861.0,16.0,16.0,337.8133512,0.0
2veh_hi,2,hi,2100.0,880.0,15.0,9.0,150.3760267,0.0
2veh_hi,2,hi,2100.0,994.0,15.0,14.0,93.06420916,0.0
2veh_hi,2,hi,2100.0,1093.0,15.0,14.0,150.3760267,0.0
2veh_hi,2,hi,2100.0,1253.0,15.0,14.0,58.58695451,0.0
2veh_hi,2,hi,2100.0,1988.0,15.0,16.0,244.8456312,0.0
2veh_hi,2,hi,2100.0,2036.0,15.0,15.0,186.12841832,0.0
2veh_hi,2,hi,2100.0,2692.0,15.0,20.0,93.06420916,0.0
2veh_hi,2,hi,2100.0,2931.0,15.0,21.0,186.62994896,0.0
2veh_hi,2,hi,2101.0,1263.0,16.0,14.0,187.31412448,0.0
2veh_hi,2,hi,2101.0,1326.0,16.0,12.0,278.3432274,0.0
2veh_hi,2,hi,2101.0,1873.0,16.0,17.0,0.0,59.01692666
2veh_hi,2,hi,2101.0,1886.0,16.0,16.0,0.0,118.03385332
2veh_hi,2,hi,2101.0,2102.0,16.0,16.0,0.0,0.0
2veh_hi,2,hi,2102.0,1826.0,16.0,17.0,0.0,1053.202832
2veh_hi,2,hi,2102.0,1892.0,16.0,17.0,0.0,526.601416
2veh_hi,2,hi,2102.0,2611.0,16.0,20.0,0.0,1814.656864
2veh_hi,2,hi,2103.0,1051.0,16.0,14.0,207.3433296,0.0
2veh_hi,2,hi,2103.0,1632.0,16.0,12.0,224.2734826,0.0
2veh_hi,2,hi,2105.0,979.0,17.0,12.0,0.0,227.40002668
2veh_hi,2,hi,2105.0,1019.0,17.0,12.0,175.68951122,0.0
2veh_hi,2,hi,2105.0,1786.0,17.0,16.0,0.0,0.0
2veh_hi,2,hi,2106.0,872.0,17.0,9.0,0.0,234.647796
2veh_hi,2,hi,2106.0,945.0,17.0,12.0,90.30472736,0.0
2veh_hi,2,hi,2106.0,1007.0,17.0,14.0,0.0,168.5203936
2veh_hi,2,hi,2106.0,1870.0,17.0,16.0,202.745902,0.0
2veh_hi,2,hi,2106.0,1892.0,17.0,17.0,0.0,646.6414856
2veh_hi,2,hi,2106.0,1973.0,17.0,16.0,202.745902,0.0
2veh_hi,2,hi,2106.0,2142.0,17.0,17.0,0.0,879.525808
2veh_hi,2,hi,2108.0,1660.0,17.0,14.0,0.0,0.0
2veh_hi,2,hi,2109.0,2536.0,17.0,20.0,0.0,569.6066848
2veh_hi,2,hi,2110.0,1051.0,17.0,14.0,189.54101706,0.0
2veh_hi,2,hi,2110.0,1892.0,17.0,17.0,180.60945472,0.0
2veh_hi,2,hi,2110.0,2113.0,17.0,17.0,427.8065488,0.0
2veh_hi,2,hi,2110.0,2851.0,17.0,21.0,189.54101706,0.0
2veh_hi,2,hi,2113.0,1331.0,17.0,12.0,0.0,116.3719144
2veh_hi,2,hi,2115.0,1640.0,17.0,12.0,262.0002402,0.0
2veh_hi,2,hi,2116.0,1034.0,17.0,13.0,109.095343,0.0
2veh_hi,2,hi,2116.0,1079.0,17.0,13.0,218.190686,0.0
2veh_hi,2,hi,2116.0,1871.0,17.0,16.0,0.0,639.844128
2veh_hi,2,hi,2116.0,2084.0,17.0,16.0,208.7752814,0.0
2veh_hi,2,hi,2116.0,2116.0,17.0,17.0,327.286029,0.0
2veh_hi,2,hi,2116.0,2732.0,17.0,20.0,109.095343,0.0
2veh_hi,2,hi,2121.0,1469.0,17.0,12.0,83.74643148,0.0
2veh_hi,2,hi,2121.0,1826.0,17.0,17.0,134.03587132,0.0
2veh_hi,2,hi,2121.0,2105.0,17.0,17.0,479.63577788,0.0
2veh_hi,2,hi,2121.0,2108.0,17.0,17.0,111.0839328,0.0
2veh_hi,2,hi,2121.0,2755.0,17.0,20.0,222.1678656,0.0
2veh_hi,2,hi,2121.0,2966.0,17.0,21.0,0.0,264.70169999999996
2veh_hi,2,hi,2121.0,2989.0,17.0,21.0,146.38397948,0.0
2veh_hi,2,hi,2122.0,1885.0,17.0,16.0,222.1678656,0.0
2veh_hi,2,hi,2124.0,1027.0,17.0,13.0,0.0,1105.9911248
2veh_hi,2,hi,2124.0,1076.0,17.0,13.0,187.86299264,0.0
2veh_hi,2,hi,2124.0,1139.0,17.0,13.0,0.0,552.9955624
2veh_hi,2,hi,2124.0,1897.0,17.0,17.0,310.2237276,0.0
2veh_hi,2,hi,2124.0,2084.0,17.0,16.0,189.66522966,0.0
2veh_hi,2,hi,2124.0,2123.0,17.0,17.0,189.66522966,0.0
2veh_hi,2,hi,2126.0,1787.0,17.0,17.0,0.0,367.3252064
2veh_hi,2,hi,2126.0,1824.0,17.0,17.0,102.445519,0.0
2veh_hi,2,hi,2126.0,2108.0,17.0,17.0,83.74643148,0.0
2veh_hi,2,hi,2126.0,2142.0,17.0,17.0,334.98572592,0.0
2veh_hi,2,hi,2127.0,1036.0,16.0,13.0,0.0,853.601109
2veh_hi,2,hi,2127.0,1066.0,16.0,13.0,234.1408994,0.0
2veh_hi,2,hi,2127.0,1700.0,16.0,17.0,183.71206482,0.0
2veh_hi,2,hi,2127.0,1725.0,16.0,16.0,0.0,1491.349064
2veh_hi,2,hi,2127.0,1734.0,16.0,16.0,130.17861586,0.0
2veh_hi,2,hi,2127.0,2371.0,16.0,19.0,234.1408994,0.0
2veh_hi,2,hi,2130.0,1079.0,17.0,13.0,187.86299264,0.0
2veh_hi,2,hi,2130.0,1989.0,17.0,16.0,0.0,0.0
2veh_hi,2,hi,2130.0,2019.0,17.0,16.0,0.0,0.0
2veh_hi,2,hi,2130.0,2108.0,17.0,17.0,0.0,120.54883
2veh_hi,2,hi,2130.0,2131.0,17.0,17.0,0.0,241.09766
2veh_hi,2,hi,2132.0,979.0,17.0,12.0,212.0095686,0.0
2veh_hi,2,hi,2135.0,992.0,17.0,14.0,94.83261483,0.0
2veh_hi,2,hi,2135.0,1102.0,17.0,14.0,284.49784449,0.0
2veh_hi,2,hi,2135.0,1330.0,17.0,12.0,245.3185352,0.0
2veh_hi,2,hi,2135.0,1350.0,17.0,12.0,172.4794582,0.0
2veh_hi,2,hi,2135.0,1734.0,17.0,16.0,0.0,2079.314626
2veh_hi,2,hi,2135.0,1987.0,17.0,16.0,235.3913248,0.0
2veh_hi,2,hi,2135.0,2113.0,17.0,17.0,245.3185352,0.0
2veh_hi,2,hi,2135.0,2120.0,17.0,17.0,245.3185352,0.0
2veh_hi,2,hi,2136.0,1485.0,17.0,14.0,287.3629024,0.0
2veh_hi,2,hi,2136.0,1760.0,17.0,16.0,0.0,910.417984
2veh_hi,2,hi,2136.0,1871.0,17.0,16.0,287.3629024,0.0
2veh_hi,2,hi,2136.0,2136.0,17.0,17.0,287.3629024,0.0
2veh_hi,2,hi,2143.0,1102.0,17.0,14.0,122.6592676,0.0
2veh_hi,2,hi,2144.0,1035.0,17.0,13.0,0.0,0.0
2veh_hi,2,hi,2144.0,1036.0,17.0,13.0,0.0,0.0
2veh_hi,2,hi,2144.0,2109.0,17.0,17.0,0.0,151.84112666
2veh_hi,2,hi,2144.0,2120.0,17.0,17.0,0.0,227.76168998999998
2veh_hi,2,hi,2146.0,1080.0,17.0,13.0,231.5410348,0.0
2veh_hi,2,hi,2146.0,1222.0,17.0,12.0,0.0,117.62041
2veh_hi,2,hi,2146.0,1644.0,17.0,14.0,214.0622624,0.0
2veh_hi,2,hi,2146.0,2084.0,17.0,16.0,0.0,0.0
2veh_hi,2,hi,2146.0,2823.0,17.0,21.0,94.83261483,0.0
2veh_hi,2,hi,2146.0,2989.0,17.0,21.0,146.38397948,0.0
2veh_hi,2,hi,2147.0,1826.0,17.0,17.0,0.0,767.4742352
2veh_hi,2,hi,2147.0,2104.0,17.0,16.0,0.0,145.59206
2veh_hi,2,hi,2147.0,2889.0,17.0,21.0,0.0,504.91726
2veh_hi,2,hi,2148.0,1326.0,17.0,12.0,67.01793566,0.0
2veh_hi,2,hi,2150.0,1887.0,17.0,17.0,0.0,449.034448
2veh_hi,2,hi,2150.0,2940.0,17.0,21.0,0.0,449.034448
2veh_hi,2,hi,2151.0,1330.0,17.0,12.0,116.5772946,0.0
2veh_hi,2,hi,2151.0,1870.0,17.0,16.0,0.0,412.8568672
2veh_hi,2,hi,2151.0,2108.0,17.0,17.0,0.0,271.61636
2veh_hi,2,hi,2151.0,2117.0,17.0,16.0,0.0,236.3062332
2veh_hi,2,hi,2151.0,2146.0,17.0,17.0,0.0,472.6124664
2veh_hi,2,hi,2152.0,1987.0,17.0,16.0,115.7705174,0.0
2veh_hi,2,hi,2152.0,2152.0,17.0,17.0,231.5410348,0.0
2veh_hi,2,hi,2154.0,1987.0,17.0,16.0,369.5125948,0.0
2veh_hi,2,hi,2154.0,2552.0,17.0,20.0,369.5125948,0.0
2veh_hi,2,hi,2155.0,1387.0,17.0,12.0,217.0153622,0.0
2veh_hi,2,hi,2155.0,1493.0,17.0,14.0,217.0153622,0.0
2veh_hi,2,hi,2155.0,1769.0,17.0,15.0,73.19198974,0.0
2veh_hi,2,hi,2155.0,1980.0,17.0,16.0,73.19198974,0.0
2veh_hi,2,hi,2155.0,2084.0,17.0,16.0,233.1545892,0.0
2veh_hi,2,hi,2155.0,2104.0,17.0,16.0,328.70374316,0.0
2veh_hi,2,hi,2155.0,2997.0,17.0,21.0,0.0,1104.4568368
2veh_hi,2,hi,2155.0,3293.0,17.0,22.0,146.38397948,0.0
2veh_hi,2,hi,2156.0,1075.0,17.0,13.0,67.19851823,0.0
2veh_hi,2,hi,2156.0,1288.0,17.0,14.0,67.19851823,0.0
2veh_hi,2,hi,2156.0,1634.0,17.0,14.0,77.54716883,0.0
2veh_hi,2,hi,2156.0,1837.0,17.0,17.0,93.93149632,0.0
2veh_hi,2,hi,2156.0,2014.0,17.0,16.0,417.5747724,0.0
2veh_hi,2,hi,2156.0,2981.0,17.0,21.0,77.54716883,0.0
2veh_hi,2,hi,2156.0,2983.0,17.0,21.0,77.54716883,0.0
2veh_hi,2,hi,2163.0,2824.0,16.0,21.0,207.3433296,0.0
2veh_hi,2,hi,2164.0,2095.0,16.0,16.0,0.0,340.3350528
2veh_hi,2,hi,2165.0,1006.0,16.0,14.0,85.9877676,0.0
2veh_hi,2,hi,2165.0,1206.0,16.0,14.0,85.9877676,0.0
2veh_hi,2,hi,2165.0,1336.0,16.0,12.0,171.9755352,0.0
2veh_hi,2,hi,2167.0,1706.0,16.0,16.0,168.66843736,0.0
2veh_hi,2,hi,2167.0,1988.0,16.0,16.0,159.1932361,0.0
2veh_hi,2,hi,2172.0,1051.0,16.0,14.0,104.8704147,0.0
2veh_hi,2,hi,2173.0,1456.0,16.0,14.0,0.0,416.882648
2veh_hi,2,hi,2178.0,2566.0,16.0,20.0,0.0,392.134464
2veh_hi,2,hi,2181.0,984.0,16.0,12.0,0.0,69.31915667
2veh_hi,2,hi,2181.0,1650.0,16.0,14.0,201.3487764,0.0
2veh_hi,2,hi,2181.0,2165.0,16.0,16.0,0.0,211.7580552
2veh_hi,2,hi,2181.0,2787.0,16.0,20.0,0.0,277.27662668
2veh_hi,2,hi,2182.0,999.0,16.0,14.0,0.0,218.3443064
2veh_hi,2,hi,2182.0,1250.0,16.0,12.0,0.0,407.7123968
2veh_hi,2,hi,2182.0,1537.0,16.0,14.0,0.0,407.7123968
2veh_hi,2,hi,2182.0,1700.0,16.0,17.0,0.0,815.4247936
2veh_hi,2,hi,2182.0,1955.0,16.0,16.0,0.0,436.6886128
2veh_hi,2,hi,2182.0,2183.0,16.0,16.0,0.0,1630.8495872
2veh_hi,2,hi,2182.0,2557.0,16.0,20.0,0.0,815.4247936
2veh_hi,2,hi,2183.0,780.0,16.0,9.0,0.0,717.4187504
2veh_hi,2,hi,2183.0,1040.0,16.0,13.0,0.0,717.4187504
2veh_hi,2,hi,2183.0,1881.0,16.0,17.0,0.0,394.81455
2veh_hi,2,hi,2183.0,2637.0,16.0,20.0,0.0,526.4194
2veh_hi,2,hi,2183.0,2648.0,16.0,20.0,0.0,318.3321104
2veh_hi,2,hi,2186.0,2553.0,16.0,20.0,0.0,986.0908192
2veh_hi,2,hi,2187.0,1480.0,14.0,12.0,106.37274426,0.0
2veh_hi,2,hi,2188.0,1036.0,14.0,13.0,48.15871933,0.0
2veh_hi,2,hi,2188.0,1051.0,14.0,14.0,0.0,515.7640836
2veh_hi,2,hi,2188.0,1052.0,14.0,14.0,161.41852798000002,0.0
2veh_hi,2,hi,2188.0,1087.0,14.0,13.0,58.89341093,0.0
2veh_hi,2,hi,2188.0,1102.0,14.0,14.0,159.6924699,0.0
2veh_hi,2,hi,2188.0,2188.0,14.0,14.0,0.0,32.49298
2veh_hi,2,hi,2189.0,1102.0,14.0,14.0,110.72089226,0.0
2veh_hi,2,hi,2189.0,1222.0,14.0,12.0,36.62433978,0.0
2veh_hi,2,hi,2189.0,1475.0,14.0,14.0,55.36044613,0.0
2veh_hi,2,hi,2212.0,1920.0,18.0,17.0,0.0,223.4073808
2veh_hi,2,hi,2212.0,1960.0,18.0,16.0,0.0,223.4073808
2veh_hi,2,hi,2271.0,2658.0,19.0,20.0,156.56031716,0.0
2veh_hi,2,hi,2304.0,1653.0,19.0,14.0,0.0,191.7134656
2veh_hi,2,hi,2305.0,1119.0,19.0,13.0,0.0,171.67592
2veh_hi,2,hi,2305.0,2164.0,19.0,16.0,0.0,606.0624256
2veh_hi,2,hi,2305.0,2305.0,19.0,19.0,0.0,171.67592
2veh_hi,2,hi,2305.0,2805.0,19.0,21.0,0.0,171.67592
2veh_hi,2,hi,2306.0,1211.0,19.0,12.0,0.0,505.4804384
2veh_hi,2,hi,2306.0,1343.0,19.0,12.0,136.37977362,0.0
2veh_hi,2,hi,2306.0,1661.0,19.0,14.0,262.77415947000003,0.0
2veh_hi,2,hi,2306.0,1665.0,19.0,14.0,0.0,517.37148
2veh_hi,2,hi,2306.0,1960.0,19.0,16.0,0.0,0.0
2veh_hi,2,hi,2310.0,1632.0,19.0,12.0,93.34660697,0.0
2veh_hi,2,hi,2311.0,1491.0,19.0,14.0,0.0,271.8066432
2veh_hi,2,hi,2314.0,2846.0,19.0,21.0,68.18988681,0.0
2veh_hi,2,hi,2314.0,2867.0,19.0,21.0,68.18988681,0.0
2veh_hi,2,hi,2315.0,1427.0,19.0,11.0,0.0,111.0566933
2veh_hi,2,hi,2315.0,2640.0,19.0,20.0,0.0,1575.891616
2veh_hi,2,hi,2315.0,2836.0,19.0,21.0,143.08664762,0.0
2veh_hi,2,hi,2316.0,948.0,19.0,12.0,485.9305924,0.0
2veh_hi,2,hi,2316.0,2122.0,19.0,17.0,0.0,320.8638224
2veh_hi,2,hi,2317.0,2600.0,19.0,20.0,374.9965863,0.0
2veh_hi,2,hi,2317.0,2611.0,19.0,20.0,249.9977242,0.0
2veh_hi,2,hi,2317.0,2618.0,19.0,20.0,249.9977242,0.0
2veh_hi,2,hi,2317.0,2947.0,19.0,21.0,249.9977242,0.0
2veh_hi,2,hi,2318.0,961.0,19.0,12.0,100.5431763,0.0
2veh_hi,2,hi,2318.0,1102.0,19.0,14.0,201.0863526,0.0
2veh_hi,2,hi,2318.0,2748.0,19.0,20.0,71.54332381,0.0
2veh_hi,2,hi,2319.0,978.0,19.0,11.0,0.0,132.0645768
2veh_hi,2,hi,2358.0,2741.0,19.0,20.0,0.0,89.1224944
2veh_hi,2,hi,2369.0,1985.0,19.0,16.0,0.0,281.7266952
2veh_hi,2,hi,2369.0,2555.0,19.0,20.0,0.0,563.4533904
2veh_hi,2,hi,2370.0,2018.0,19.0,16.0,0.0,910.78248
2veh_hi,2,hi,2370.0,2104.0,19.0,16.0,257.0454198,0.0
2veh_hi,2,hi,2370.0,2483.0,19.0,20.0,0.0,160.113532
2veh_hi,2,hi,2370.0,2509.0,19.0,20.0,0.0,1042.60626
2veh_hi,2,hi,2370.0,2578.0,19.0,20.0,0.0,910.78248
2veh_hi,2,hi,2370.0,2670.0,19.0,20.0,0.0,160.113532
2veh_hi,2,hi,2377.0,1140.0,19.0,13.0,0.0,0.0
2veh_hi,2,hi,2377.0,1634.0,19.0,14.0,0.0,0.0
2veh_hi,2,hi,2377.0,1987.0,19.0,16.0,0.0,703.5087744
2veh_hi,2,hi,2377.0,2121.0,19.0,17.0,0.0,75.401886
2veh_hi,2,hi,2378.0,1032.0,19.0,13.0,152.52859144,0.0
2veh_hi,2,hi,2378.0,1035.0,19.0,13.0,230.952535,0.0
2veh_hi,2,hi,2378.0,1167.0,19.0,14.0,0.0,118.99514666
2veh_hi,2,hi,2378.0,1577.0,19.0,12.0,0.0,246.923544
2veh_hi,2,hi,2378.0,2496.0,19.0,20.0,0.0,0.0
2veh_hi,2,hi,2378.0,2511.0,19.0,20.0,0.0,0.0
2veh_hi,2,hi,2378.0,2670.0,19.0,20.0,0.0,0.0
2veh_hi,2,hi,2378.0,2767.0,19.0,20.0,0.0,263.6993584
2veh_hi,2,hi,2379.0,1326.0,19.0,12.0,68.30690444,0.0
2veh_hi,2,hi,2379.0,2453.0,19.0,20.0,95.80505889,0.0
2veh_hi,2,hi,2379.0,2823.0,19.0,21.0,136.61380888,0.0
2veh_hi,2,hi,2384.0,1066.0,19.0,13.0,175.18277298,0.0
2veh_hi,2,hi,2384.0,2729.0,19.0,20.0,143.08664762,0.0
2veh_hi,2,hi,2384.0,3036.0,19.0,21.0,76.26429572,0.0
2veh_hi,2,hi,2385.0,1369.0,19.0,12.0,71.74929461,0.0
2veh_hi,2,hi,2385.0,1780.0,19.0,16.0,0.0,576.7897894
2veh_hi,2,hi,2385.0,2061.0,19.0,16.0,150.55555176,0.0
2veh_hi,2,hi,2385.0,2471.0,19.0,20.0,0.0,379.4669666
2veh_hi,2,hi,2385.0,2981.0,19.0,21.0,143.49858922,0.0
2veh_hi,2,hi,2385.0,2983.0,19.0,21.0,0.0,1153.5795788
2veh_hi,2,hi,2417.0,1215.0,19.0,12.0,0.0,502.0934
2veh_hi,2,hi,2417.0,2158.0,19.0,17.0,0.0,956.3455136
2veh_hi,2,hi,2417.0,2417.0,19.0,19.0,0.0,0.0
2veh_hi,2,hi,2418.0,2467.0,19.0,20.0,0.0,103.3390333
2veh_hi,2,hi,2418.0,2512.0,19.0,20.0,1487.4360056,0.0
2veh_hi,2,hi,2418.0,2513.0,19.0,20.0,371.8590014,0.0
2veh_hi,2,hi,2418.0,2807.0,19.0,21.0,371.8590014,0.0
2veh_hi,2,hi,2419.0,2075.0,19.0,16.0,0.0,136.98666666
2veh_hi,2,hi,2419.0,2511.0,19.0,20.0,0.0,196.4930448
2veh_hi,2,hi,2419.0,2551.0,19.0,20.0,0.0,343.9566656
2veh_hi,2,hi,2419.0,2807.0,19.0,21.0,0.0,136.98666666
2veh_hi,2,hi,2440.0,2145.0,20.0,17.0,92.01618314,0.0
2veh_hi,2,hi,2441.0,321.0,20.0,4.0,0.0,58.74493
2veh_hi,2,hi,2441.0,1081.0,20.0,13.0,0.0,58.74493
2veh_hi,2,hi,2441.0,1573.0,20.0,12.0,0.0,58.74493
2veh_hi,2,hi,2441.0,1861.0,20.0,16.0,172.68597804,0.0
2veh_hi,2,hi,2441.0,2058.0,20.0,16.0,0.0,0.0
2veh_hi,2,hi,2441.0,2637.0,20.0,20.0,0.0,56.1653832
2veh_hi,2,hi,2441.0,2661.0,20.0,20.0,0.0,73.90182
2veh_hi,2,hi,2441.0,2989.0,20.0,21.0,0.0,0.0
2veh_hi,2,hi,2442.0,2462.0,20.0,20.0,0.0,0.0
2veh_hi,2,hi,2444.0,2445.0,20.0,20.0,0.0,0.0
2veh_hi,2,hi,2445.0,2127.0,20.0,16.0,0.0,0.0
2veh_hi,2,hi,2445.0,2630.0,20.0,20.0,0.0,512.55008
2veh_hi,2,hi,2448.0,2807.0,20.0,21.0,210.8146752,0.0
2veh_hi,2,hi,2450.0,1158.0,20.0,14.0,0.0,836.4072688
2veh_hi,2,hi,2450.0,2588.0,20.0,20.0,42.16836931,0.0
2veh_hi,2,hi,2450.0,2640.0,20.0,20.0,0.0,418.2036344
2veh_hi,2,hi,2450.0,2931.0,20.0,21.0,42.16836931,0.0
2veh_hi,2,hi,2453.0,927.0,20.0,15.0,116.78879322,0.0
2veh_hi,2,hi,2453.0,2468.0,20.0,20.0,0.0,30.38528466
2veh_hi,2,hi,2453.0,2511.0,20.0,20.0,0.0,0.0
2veh_hi,2,hi,2453.0,2550.0,20.0,20.0,0.0,0.0
2veh_hi,2,hi,2457.0,1035.0,20.0,13.0,71.28775537,0.0
2veh_hi,2,hi,2457.0,1084.0,20.0,13.0,0.0,285.1971136
2veh_hi,2,hi,2457.0,2084.0,20.0,16.0,71.28775537,0.0
2veh_hi,2,hi,2457.0,2111.0,20.0,16.0,292.6176308,0.0
2veh_hi,2,hi,2458.0,1072.0,20.0,13.0,151.94348096,0.0
2veh_hi,2,hi,2459.0,1621.0,20.0,14.0,75.97174048,0.0
2veh_hi,2,hi,2459.0,1861.0,20.0,16.0,151.94348096,0.0
2veh_hi,2,hi,2459.0,2121.0,20.0,17.0,61.26611174,0.0
2veh_hi,2,hi,2459.0,2149.0,20.0,16.0,122.53222348,0.0
2veh_hi,2,hi,2459.0,2459.0,20.0,20.0,61.26611174,0.0
2veh_hi,2,hi,2465.0,1007.0,20.0,14.0,84.33673862,0.0
2veh_hi,2,hi,2465.0,1463.0,20.0,14.0,0.0,359.5518352
2veh_hi,2,hi,2465.0,1523.0,20.0,14.0,84.33673862,0.0
2veh_hi,2,hi,2465.0,1737.0,20.0,16.0,0.0,64.18882
2veh_hi,2,hi,2466.0,1035.0,20.0,13.0,0.0,161.6362832
2veh_hi,2,hi,2466.0,1326.0,20.0,12.0,0.0,174.7391179
2veh_hi,2,hi,2466.0,2492.0,20.0,20.0,0.0,464.5377876
2veh_hi,2,hi,2466.0,2574.0,20.0,20.0,0.0,0.0
2veh_hi,2,hi,2467.0,1897.0,20.0,17.0,0.0,255.39116
2veh_hi,2,hi,2467.0,2032.0,20.0,15.0,0.0,195.1528
2veh_hi,2,hi,2471.0,1037.0,20.0,13.0,183.79789788,0.0
2veh_hi,2,hi,2471.0,1548.0,20.0,14.0,150.55555176,0.0
2veh_hi,2,hi,2471.0,1686.0,20.0,14.0,75.27777588,0.0
2veh_hi,2,hi,2471.0,1863.0,20.0,17.0,150.55555176,0.0
2veh_hi,2,hi,2471.0,2002.0,20.0,16.0,64.08605111,0.0
2veh_hi,2,hi,2471.0,2471.0,20.0,20.0,0.0,437.5548
2veh_hi,2,hi,2471.0,2512.0,20.0,20.0,0.0,875.1096
2veh_hi,2,hi,2471.0,2717.0,20.0,20.0,143.08664762,0.0
2veh_hi,2,hi,2471.0,2850.0,20.0,21.0,150.55555176,0.0
